week,tavg,tmin,tmax,prcp,wspd,District,MOH,Latitude,Longitude
2013-01-07,24.419999999999998,22.22,27.41,90.96000000000001,2.3614285714285717,Matale,Galewela,7.7596614,80.5710966
2013-01-14,23.830000000000002,21.135714285714283,27.02285714285714,97.84,2.4099999999999997,Matale,Galewela,7.7596614,80.5710966
2013-01-21,23.068571428571428,19.84,27.514285714285712,3.4499999999999997,2.358571428571428,Matale,Galewela,7.7596614,80.5710966
2013-01-28,23.95,21.502857142857142,27.458571428571428,36.51,2.922857142857143,Matale,Galewela,7.7596614,80.5710966
2013-02-04,23.62857142857143,20.094285714285714,28.358571428571427,23.64,2.6228571428571428,Matale,Galewela,7.7596614,80.5710966
2013-02-11,24.698571428571427,21.884285714285713,28.70285714285714,31.490000000000002,2.25,Matale,Galewela,7.7596614,80.5710966
2013-02-18,25.051428571428573,21.860000000000003,28.74857142857143,86.42,1.81,Matale,Galewela,7.7596614,80.5710966
2013-02-25,24.09857142857143,20.397142857142857,28.90857142857143,8.37,2.092857142857143,Matale,Galewela,7.7596614,80.5710966
2013-03-04,24.3,20.638571428571428,28.988571428571426,32.07,2.1585714285714284,Matale,Galewela,7.7596614,80.5710966
2013-03-11,25.888571428571428,23.102857142857143,29.745714285714286,27.94,2.337142857142857,Matale,Galewela,7.7596614,80.5710966
2013-03-18,25.65142857142857,22.108571428571427,30.295714285714286,25.56,1.917142857142857,Matale,Galewela,7.7596614,80.5710966
2013-03-25,25.527142857142856,21.31714285714286,30.560000000000002,58.400000000000006,1.5614285714285714,Matale,Galewela,7.7596614,80.5710966
2013-04-01,27.225714285714286,23.485714285714288,31.639999999999997,35.050000000000004,0.84,Matale,Galewela,7.7596614,80.5710966
2013-04-08,26.85571428571429,22.83857142857143,31.574285714285715,2.59,1.3299999999999998,Matale,Galewela,7.7596614,80.5710966
2013-04-15,26.995714285714286,23.417142857142856,31.131428571428575,47.260000000000005,1.2028571428571428,Matale,Galewela,7.7596614,80.5710966
2013-04-22,27.415714285714284,23.97714285714286,31.78,9.23,1.9271428571428573,Matale,Galewela,7.7596614,80.5710966
2013-04-29,27.38,24.0,31.442857142857143,25.6,1.162857142857143,Matale,Galewela,7.7596614,80.5710966
2013-05-06,26.888571428571428,24.435714285714287,30.05,47.910000000000004,1.7,Matale,Galewela,7.7596614,80.5710966
2013-05-13,27.18285714285714,25.01142857142857,30.40857142857143,34.13,2.987142857142857,Matale,Galewela,7.7596614,80.5710966
2013-05-20,26.83142857142857,24.521428571428572,30.247142857142855,15.59,3.617142857142857,Matale,Galewela,7.7596614,80.5710966
2013-05-27,26.815714285714286,24.792857142857144,29.972857142857144,1.6199999999999999,4.631428571428572,Matale,Galewela,7.7596614,80.5710966
2013-06-03,26.38,24.478571428571428,29.204285714285714,22.62,4.652857142857143,Matale,Galewela,7.7596614,80.5710966
2013-06-10,26.45,24.40285714285714,29.762857142857143,12.59,4.8585714285714285,Matale,Galewela,7.7596614,80.5710966
2013-06-17,26.45285714285714,24.25142857142857,29.881428571428575,14.67,5.691428571428571,Matale,Galewela,7.7596614,80.5710966
2013-06-24,26.49142857142857,24.15285714285714,30.111428571428572,11.77,5.32,Matale,Galewela,7.7596614,80.5710966
2013-07-01,26.50857142857143,24.145714285714288,30.287142857142857,6.9,4.314285714285714,Matale,Galewela,7.7596614,80.5710966
2013-07-08,26.43,23.982857142857142,30.255714285714284,27.35,4.714285714285714,Matale,Galewela,7.7596614,80.5710966
2013-07-15,26.18,23.842857142857145,29.864285714285717,4.26,4.434285714285714,Matale,Galewela,7.7596614,80.5710966
2013-07-22,26.34142857142857,24.295714285714286,29.828571428571426,2.91,5.297142857142857,Matale,Galewela,7.7596614,80.5710966
2013-07-29,26.62142857142857,23.997142857142855,31.074285714285715,11.03,4.49,Matale,Galewela,7.7596614,80.5710966
2013-08-05,26.830000000000002,24.025714285714287,31.352857142857143,6.859999999999999,5.2942857142857145,Matale,Galewela,7.7596614,80.5710966
2013-08-12,26.23428571428571,23.724285714285713,30.372857142857146,38.65,3.947142857142857,Matale,Galewela,7.7596614,80.5710966
2013-08-19,26.81142857142857,23.681428571428572,31.90142857142857,1.4500000000000002,4.2457142857142856,Matale,Galewela,7.7596614,80.5710966
2013-08-26,27.574285714285715,24.157142857142855,33.08428571428571,1.3399999999999999,4.597142857142857,Matale,Galewela,7.7596614,80.5710966
2013-09-02,27.24285714285714,24.025714285714287,31.95,32.769999999999996,2.3728571428571428,Matale,Galewela,7.7596614,80.5710966
2013-09-09,26.057142857142857,23.367142857142856,30.065714285714286,37.76,4.011428571428572,Matale,Galewela,7.7596614,80.5710966
2013-09-16,26.302857142857142,23.702857142857145,30.40142857142857,27.7,5.111428571428571,Matale,Galewela,7.7596614,80.5710966
2013-09-23,26.857142857142858,24.259999999999998,31.01571428571429,7.07,5.1899999999999995,Matale,Galewela,7.7596614,80.5710966
2013-09-30,27.502857142857145,23.415714285714284,33.684285714285714,0.07,3.9557142857142855,Matale,Galewela,7.7596614,80.5710966
2013-10-07,27.294285714285714,23.481428571428573,33.160000000000004,0.53,3.8642857142857143,Matale,Galewela,7.7596614,80.5710966
2013-10-14,27.497142857142855,24.101428571428574,32.78142857142857,4.52,4.11,Matale,Galewela,7.7596614,80.5710966
2013-10-21,26.37,23.814285714285713,30.717142857142857,84.60000000000001,2.584285714285714,Matale,Galewela,7.7596614,80.5710966
2013-10-28,26.54,23.33142857142857,31.09857142857143,3.2199999999999998,3.2414285714285715,Matale,Galewela,7.7596614,80.5710966
2013-11-04,26.009999999999998,23.325714285714287,29.68857142857143,58.86,1.6085714285714285,Matale,Galewela,7.7596614,80.5710966
2013-11-11,25.782857142857143,22.59857142857143,30.497142857142855,66.11,2.2942857142857145,Matale,Galewela,7.7596614,80.5710966
2013-11-18,25.080000000000002,22.117142857142856,29.16142857142857,21.11,1.9185714285714286,Matale,Galewela,7.7596614,80.5710966
2013-11-25,25.51571428571429,22.13714285714286,29.78142857142857,60.41,1.5171428571428573,Matale,Galewela,7.7596614,80.5710966
2013-12-02,24.548571428571428,21.52285714285714,28.534285714285716,53.91,1.802857142857143,Matale,Galewela,7.7596614,80.5710966
2013-12-09,24.722857142857144,22.374285714285715,28.28142857142857,38.22,2.5085714285714285,Matale,Galewela,7.7596614,80.5710966
2013-12-16,24.572857142857142,21.412857142857142,28.602857142857143,28.43,1.8814285714285715,Matale,Galewela,7.7596614,80.5710966
2013-12-23,24.054285714285715,21.351428571428574,28.288571428571426,5.02,2.8771428571428572,Matale,Galewela,7.7596614,80.5710966
2013-12-30,23.66142857142857,20.38,28.41857142857143,2.6,2.7285714285714286,Matale,Galewela,7.7596614,80.5710966
2014-01-06,24.09142857142857,21.19142857142857,28.575714285714287,18.83,2.775714285714286,Matale,Galewela,7.7596614,80.5710966
2014-01-13,24.391428571428573,21.464285714285715,28.40142857142857,51.660000000000004,2.687142857142857,Matale,Galewela,7.7596614,80.5710966
2014-01-20,24.024285714285714,20.752857142857145,28.77857142857143,48.72,2.6585714285714284,Matale,Galewela,7.7596614,80.5710966
2014-01-27,24.012857142857143,20.382857142857144,29.189999999999998,0.9700000000000001,2.954285714285714,Matale,Galewela,7.7596614,80.5710966
2014-02-03,25.087142857142858,21.521428571428572,30.497142857142855,11.77,3.2657142857142856,Matale,Galewela,7.7596614,80.5710966
2014-02-10,24.14428571428571,18.568571428571428,31.662857142857142,0.0,2.38,Matale,Galewela,7.7596614,80.5710966
2014-02-17,26.428571428571427,20.075714285714287,34.22857142857143,0.0,1.75,Matale,Galewela,7.7596614,80.5710966
2014-02-24,27.085714285714285,22.517142857142858,33.97857142857143,12.24,2.9771428571428573,Matale,Galewela,7.7596614,80.5710966
2014-03-03,26.75142857142857,22.052857142857142,33.348571428571425,18.04,2.7514285714285713,Matale,Galewela,7.7596614,80.5710966
2014-03-10,27.127142857142854,22.917142857142856,33.645714285714284,10.07,2.9714285714285715,Matale,Galewela,7.7596614,80.5710966
2014-03-17,27.30857142857143,22.351428571428574,34.46142857142857,0.01,3.334285714285714,Matale,Galewela,7.7596614,80.5710966
2014-03-24,28.520000000000003,22.91142857142857,36.19285714285714,4.62,2.5300000000000002,Matale,Galewela,7.7596614,80.5710966
2014-03-31,28.87142857142857,22.315714285714286,37.49571428571429,0.17,2.6257142857142854,Matale,Galewela,7.7596614,80.5710966
